"pk_person_features","person_uri","occupation_sec1","coded_employer"
14065,http://www.wikidata.org/entity/Q5474652,university-teacher,education
14069,http://www.wikidata.org/entity/Q5478043,anthropologist,organization
14071,http://www.wikidata.org/entity/Q5478321,writer,education
14074,http://www.wikidata.org/entity/Q54801116,university-teacher,education
14078,http://www.wikidata.org/entity/Q5484742,translator,publisher
14079,http://www.wikidata.org/entity/Q54854872,university-teacher,education
14080,http://www.wikidata.org/entity/Q54856700,university-teacher,education
14082,http://www.wikidata.org/entity/Q54860690,film-director,education
14083,http://www.wikidata.org/entity/Q5486108,university-teacher,education
14084,http://www.wikidata.org/entity/Q54861703,businessperson,university
14094,http://www.wikidata.org/entity/Q549246,university-teacher,education
14095,http://www.wikidata.org/entity/Q54928294,university-teacher,publisher
14096,http://www.wikidata.org/entity/Q5492959,university-teacher,education
14097,http://www.wikidata.org/entity/Q5493221,university-teacher,organization
14101,http://www.wikidata.org/entity/Q5496479,public-administration-scholar,publisher
14102,http://www.wikidata.org/entity/Q5497314,demographer,education
14105,http://www.wikidata.org/entity/Q5497914,university-teacher,education
14107,http://www.wikidata.org/entity/Q5499453,professor,publisher
14108,http://www.wikidata.org/entity/Q55007033,media-scholar,publisher
14110,http://www.wikidata.org/entity/Q550792,university-teacher,publisher
14111,http://www.wikidata.org/entity/Q55081459,tennis-player,education
14113,http://www.wikidata.org/entity/Q55089945,university-teacher,education
14114,http://www.wikidata.org/entity/Q55101939,scientist,university
14115,http://www.wikidata.org/entity/Q55102201,university-teacher,publisher
14120,http://www.wikidata.org/entity/Q551252,writer,education
14128,http://www.wikidata.org/entity/Q55187368,university-teacher,university
14131,http://www.wikidata.org/entity/Q55200801,writer,education
14134,http://www.wikidata.org/entity/Q552135,university-teacher,education
14145,http://www.wikidata.org/entity/Q55232028,philosopher,education
14149,http://www.wikidata.org/entity/Q5524116,university-teacher,education
14150,http://www.wikidata.org/entity/Q5524587,writer,education
14151,http://www.wikidata.org/entity/Q5524737,anglican-priest,publisher
14152,http://www.wikidata.org/entity/Q5525425,university-teacher,education
14155,http://www.wikidata.org/entity/Q55264650,criminologist,education
14156,http://www.wikidata.org/entity/Q55266823,university-teacher,education
14157,http://www.wikidata.org/entity/Q552669,university-teacher,university
14158,http://www.wikidata.org/entity/Q552723,historian,institute
14159,http://www.wikidata.org/entity/Q5527996,economist,institute
14160,http://www.wikidata.org/entity/Q55286727,university-teacher,university
14161,http://www.wikidata.org/entity/Q553013,university-teacher,publisher
14162,http://www.wikidata.org/entity/Q553132,university-teacher,education
14163,http://www.wikidata.org/entity/Q55317178,university-teacher,institute
14164,http://www.wikidata.org/entity/Q553196,politician,education
14165,http://www.wikidata.org/entity/Q5533115,university-teacher,education
14166,http://www.wikidata.org/entity/Q55339828,economist,other
14167,http://www.wikidata.org/entity/Q5534372,writer,education
14168,http://www.wikidata.org/entity/Q553449,university-teacher,education
14171,http://www.wikidata.org/entity/Q55364052,researcher,publisher
14172,http://www.wikidata.org/entity/Q55364079,ecologist,education
14174,http://www.wikidata.org/entity/Q55386677,university-teacher,education
14175,http://www.wikidata.org/entity/Q55386767,social-scientist,education
14178,http://www.wikidata.org/entity/Q553887,university-teacher,education
14180,http://www.wikidata.org/entity/Q55390158,anthropologist,university
14182,http://www.wikidata.org/entity/Q55391224,university-teacher,organization
14192,http://www.wikidata.org/entity/Q5541462,university-teacher,education
14193,http://www.wikidata.org/entity/Q5541754,university-teacher,education
14195,http://www.wikidata.org/entity/Q55419714,university-teacher,education
14202,http://www.wikidata.org/entity/Q55455272,writer,education
14209,http://www.wikidata.org/entity/Q5552580,university-teacher,agency
14216,http://www.wikidata.org/entity/Q5556863,politician,facility
14217,http://www.wikidata.org/entity/Q555693,university-teacher,university
14221,http://www.wikidata.org/entity/Q55609126,researcher,education
14225,http://www.wikidata.org/entity/Q55619978,university-teacher,university
14226,http://www.wikidata.org/entity/Q55619998,political-scientist,publisher
14235,http://www.wikidata.org/entity/Q55620754,researcher,education
14238,http://www.wikidata.org/entity/Q55620918,university-teacher,organization
14241,http://www.wikidata.org/entity/Q55621078,university-teacher,education
14244,http://www.wikidata.org/entity/Q55622056,researcher,publisher
14250,http://www.wikidata.org/entity/Q55623190,researcher,publisher
14263,http://www.wikidata.org/entity/Q55625015,economist,education
14264,http://www.wikidata.org/entity/Q55625111,docent,education
14267,http://www.wikidata.org/entity/Q55625347,university-teacher,education
14268,http://www.wikidata.org/entity/Q55625417,university-teacher,education
14272,http://www.wikidata.org/entity/Q55626260,professeur-des-universités,publisher
14280,http://www.wikidata.org/entity/Q55627112,university-teacher,publisher
14282,http://www.wikidata.org/entity/Q55627550,director-of-research-at-cnrs,education
14292,http://www.wikidata.org/entity/Q55629231,psychologist,publisher
14298,http://www.wikidata.org/entity/Q556447,university-teacher,publisher
14299,http://www.wikidata.org/entity/Q55649646,writer,university
14300,http://www.wikidata.org/entity/Q55649908,university-teacher,university
14302,http://www.wikidata.org/entity/Q55655768,scientist,school
14305,http://www.wikidata.org/entity/Q55670683,university-teacher,publisher
14306,http://www.wikidata.org/entity/Q55670704,university-teacher,publisher
14314,http://www.wikidata.org/entity/Q55682719,racial-theorist,other
14318,http://www.wikidata.org/entity/Q5568807,university-teacher,education
14319,http://www.wikidata.org/entity/Q55688391,university-teacher,publisher
14322,http://www.wikidata.org/entity/Q55688828,university-teacher,publisher
14325,http://www.wikidata.org/entity/Q55701164,scientist,academy
14326,http://www.wikidata.org/entity/Q55701293,writer,education
14328,http://www.wikidata.org/entity/Q5571439,philosopher,publisher
14332,http://www.wikidata.org/entity/Q55722505,researcher,publisher
14333,http://www.wikidata.org/entity/Q55722574,university-teacher,publisher
14335,http://www.wikidata.org/entity/Q55722755,university-teacher,organization
14336,http://www.wikidata.org/entity/Q55722856,writer,organization
14338,http://www.wikidata.org/entity/Q55723438,university-teacher,publisher
14340,http://www.wikidata.org/entity/Q55724073,university-teacher,organization
14341,http://www.wikidata.org/entity/Q55724589,university-teacher,publisher
14342,http://www.wikidata.org/entity/Q55724602,researcher,publisher
14343,http://www.wikidata.org/entity/Q55724687,university-teacher,organization
14344,http://www.wikidata.org/entity/Q55724841,university-teacher,publisher
14345,http://www.wikidata.org/entity/Q55725003,university-teacher,institute
14347,http://www.wikidata.org/entity/Q55725292,university-teacher,organization
14349,http://www.wikidata.org/entity/Q55725422,university-teacher,organization
14350,http://www.wikidata.org/entity/Q55725581,university-teacher,institute
14356,http://www.wikidata.org/entity/Q55743706,university-teacher,education
14357,http://www.wikidata.org/entity/Q55754466,religious-studies-scholar,organization
14368,http://www.wikidata.org/entity/Q55771188,psychologist,publisher
14370,http://www.wikidata.org/entity/Q55772573,university-teacher,education
14371,http://www.wikidata.org/entity/Q55772735,university-teacher,university
14375,http://www.wikidata.org/entity/Q55774643,university-teacher,publisher
14378,http://www.wikidata.org/entity/Q5580055,professor,agency
14379,http://www.wikidata.org/entity/Q55806919,professor,university
14383,http://www.wikidata.org/entity/Q5585299,human-rights-defender,publisher
14387,http://www.wikidata.org/entity/Q558729,university-teacher,publisher
14388,http://www.wikidata.org/entity/Q5588108,politician,publisher
14392,http://www.wikidata.org/entity/Q559228,university-teacher,education
14396,http://www.wikidata.org/entity/Q55939744,university-teacher,GLAM
14407,http://www.wikidata.org/entity/Q55947404,university-teacher,university
14418,http://www.wikidata.org/entity/Q5596208,university-teacher,education
14420,http://www.wikidata.org/entity/Q559795,university-teacher,publisher
14423,http://www.wikidata.org/entity/Q55989722,university-teacher,publisher
14425,http://www.wikidata.org/entity/Q55990605,university-teacher,publisher
14432,http://www.wikidata.org/entity/Q559957,writer,education
14433,http://www.wikidata.org/entity/Q559972,journalist,organization
14434,http://www.wikidata.org/entity/Q5599729,university-teacher,education
14435,http://www.wikidata.org/entity/Q55997677,non-fiction-writer,school
14436,http://www.wikidata.org/entity/Q55998332,university-teacher,publisher
14443,http://www.wikidata.org/entity/Q55998999,university-teacher,publisher
14446,http://www.wikidata.org/entity/Q55999690,ethnologist,publisher
14447,http://www.wikidata.org/entity/Q55999931,professor,publisher
14449,http://www.wikidata.org/entity/Q56000059,university-teacher,education
14453,http://www.wikidata.org/entity/Q56000652,university-teacher,school
14456,http://www.wikidata.org/entity/Q5600524,writer,agency
14457,http://www.wikidata.org/entity/Q5602513,anthropologist,education
14458,http://www.wikidata.org/entity/Q5603688,university-teacher,university
14459,http://www.wikidata.org/entity/Q560656,university-teacher,education
14460,http://www.wikidata.org/entity/Q56066085,university-teacher,education
14461,http://www.wikidata.org/entity/Q5606686,university-teacher,publisher
14462,http://www.wikidata.org/entity/Q56072568,university-teacher,education
14463,http://www.wikidata.org/entity/Q5607727,professor,institute
14465,http://www.wikidata.org/entity/Q560986,anthropologist,education
14466,http://www.wikidata.org/entity/Q5611401,anthropologist,education
14468,http://www.wikidata.org/entity/Q56168280,historian,education
14471,http://www.wikidata.org/entity/Q5618957,university-teacher,education
14472,http://www.wikidata.org/entity/Q5621158,psychologist,organization
14473,http://www.wikidata.org/entity/Q5621366,teacher,education
14474,http://www.wikidata.org/entity/Q5621508,economist,publisher
14478,http://www.wikidata.org/entity/Q5622086,anthropologist,education
14480,http://www.wikidata.org/entity/Q56241415,literary-critic,publisher
14481,http://www.wikidata.org/entity/Q56246089,researcher,university
14483,http://www.wikidata.org/entity/Q56249651,politician,institute
14486,http://www.wikidata.org/entity/Q56255921,activist,institute
14487,http://www.wikidata.org/entity/Q56255974,university-teacher,university
14489,http://www.wikidata.org/entity/Q56256042,university-teacher,university
14490,http://www.wikidata.org/entity/Q56256069,university-teacher,organization
14494,http://www.wikidata.org/entity/Q56273186,university-teacher,education
14495,http://www.wikidata.org/entity/Q56284534,poet,publisher
14496,http://www.wikidata.org/entity/Q562847,university-teacher,university
14498,http://www.wikidata.org/entity/Q56306622,university-teacher,publisher
14499,http://www.wikidata.org/entity/Q56311955,scientist,university
14500,http://www.wikidata.org/entity/Q56316334,historian,education
14505,http://www.wikidata.org/entity/Q56349604,university-teacher,education
14508,http://www.wikidata.org/entity/Q56379314,university-teacher,publisher
14514,http://www.wikidata.org/entity/Q5642325,university-teacher,education
14518,http://www.wikidata.org/entity/Q56445399,researcher,education
14521,http://www.wikidata.org/entity/Q56460572,university-teacher,education
14523,http://www.wikidata.org/entity/Q5646488,philosopher,education
14527,http://www.wikidata.org/entity/Q56486765,criminologist,education
14528,http://www.wikidata.org/entity/Q5648693,professor,publisher
14529,http://www.wikidata.org/entity/Q5648875,university-teacher,education
14531,http://www.wikidata.org/entity/Q5650137,university-teacher,organization
14533,http://www.wikidata.org/entity/Q56508302,university-teacher,publisher
14535,http://www.wikidata.org/entity/Q56524978,professor,university
14536,http://www.wikidata.org/entity/Q56528879,university-teacher,publisher
14537,http://www.wikidata.org/entity/Q5654978,writer,publisher
14552,http://www.wikidata.org/entity/Q56641638,university-teacher,education
14553,http://www.wikidata.org/entity/Q5664169,psychologist,publisher
14554,http://www.wikidata.org/entity/Q5664292,university-teacher,education
14555,http://www.wikidata.org/entity/Q56648629,university-teacher,organization
14567,http://www.wikidata.org/entity/Q5668611,university-teacher,education
14568,http://www.wikidata.org/entity/Q5669353,secondary-school-teacher,institute
14570,http://www.wikidata.org/entity/Q56697416,university-teacher,education
14579,http://www.wikidata.org/entity/Q56739575,university-teacher,education
14585,http://www.wikidata.org/entity/Q56757410,sports-scientist,publisher
14586,http://www.wikidata.org/entity/Q5677447,academic,education
14587,http://www.wikidata.org/entity/Q5677656,university-teacher,education
14593,http://www.wikidata.org/entity/Q56812190,political-scientist,education
14595,http://www.wikidata.org/entity/Q56839610,gerontologist,school
14596,http://www.wikidata.org/entity/Q56849343,researcher,publisher
14597,http://www.wikidata.org/entity/Q56872942,researcher,education
14599,http://www.wikidata.org/entity/Q56877536,university-teacher,publisher
14602,http://www.wikidata.org/entity/Q56885918,university-teacher,publisher
14604,http://www.wikidata.org/entity/Q56924887,researcher,university
14605,http://www.wikidata.org/entity/Q56928235,university-teacher,university
14607,http://www.wikidata.org/entity/Q56938594,researcher,publisher
14608,http://www.wikidata.org/entity/Q56938945,academic,organization
14609,http://www.wikidata.org/entity/Q56947065,university-teacher,organization
14610,http://www.wikidata.org/entity/Q56947155,university-teacher,education
14613,http://www.wikidata.org/entity/Q569738,university-teacher,university
14616,http://www.wikidata.org/entity/Q5698828,university-teacher,publisher
14618,http://www.wikidata.org/entity/Q5700738,professor,education
14619,http://www.wikidata.org/entity/Q57011433,university-teacher,university
14621,http://www.wikidata.org/entity/Q5701779,writer,education
14624,http://www.wikidata.org/entity/Q5703906,academic,college
14626,http://www.wikidata.org/entity/Q57069758,researcher,education
14627,http://www.wikidata.org/entity/Q5707510,politician,education
14629,http://www.wikidata.org/entity/Q57077366,writer,education
14630,http://www.wikidata.org/entity/Q57077883,researcher,publisher
14631,http://www.wikidata.org/entity/Q57080794,university-teacher,education
14633,http://www.wikidata.org/entity/Q57085,university-teacher,education
14636,http://www.wikidata.org/entity/Q5715514,historian,publisher
14638,http://www.wikidata.org/entity/Q5715860,university-teacher,agency
14639,http://www.wikidata.org/entity/Q57162133,university-teacher,publisher
14641,http://www.wikidata.org/entity/Q57179620,university-teacher,organization
14645,http://www.wikidata.org/entity/Q571932,university-teacher,education
14646,http://www.wikidata.org/entity/Q57198814,university-teacher,education
14647,http://www.wikidata.org/entity/Q57218,writer,publisher
14648,http://www.wikidata.org/entity/Q57238,university-teacher,publisher
14649,http://www.wikidata.org/entity/Q5726079,writer,publisher
14650,http://www.wikidata.org/entity/Q5726809,politician,publisher
14655,http://www.wikidata.org/entity/Q57302912,professor,publisher
14656,http://www.wikidata.org/entity/Q57304844,university-teacher,publisher
14657,http://www.wikidata.org/entity/Q57305756,researcher,publisher
14658,http://www.wikidata.org/entity/Q57314,university-teacher,publisher
14660,http://www.wikidata.org/entity/Q57316760,university-teacher,publisher
14664,http://www.wikidata.org/entity/Q573711,university-teacher,education
14665,http://www.wikidata.org/entity/Q5738428,political-scientist,education
14670,http://www.wikidata.org/entity/Q57412903,researcher,education
14671,http://www.wikidata.org/entity/Q57413252,philosopher,education
14672,http://www.wikidata.org/entity/Q57415637,researcher,publisher
14673,http://www.wikidata.org/entity/Q57419854,academic,university
14674,http://www.wikidata.org/entity/Q57421492,researcher,education
14676,http://www.wikidata.org/entity/Q57432328,university-teacher,education
14677,http://www.wikidata.org/entity/Q57434242,university-teacher,education
14678,http://www.wikidata.org/entity/Q57436917,researcher,organization
14679,http://www.wikidata.org/entity/Q57443392,university-teacher,education
14680,http://www.wikidata.org/entity/Q57444496,researcher,education
14682,http://www.wikidata.org/entity/Q57445152,social-scientist,publisher
14683,http://www.wikidata.org/entity/Q57446155,university-teacher,education
14684,http://www.wikidata.org/entity/Q57450058,university-teacher,organization
14685,http://www.wikidata.org/entity/Q57450974,university-teacher,education
14686,http://www.wikidata.org/entity/Q57452337,university-teacher,education
14687,http://www.wikidata.org/entity/Q57456728,university-teacher,education
14688,http://www.wikidata.org/entity/Q57468674,political-scientist,publisher
14689,http://www.wikidata.org/entity/Q57469628,university-teacher,organization
14690,http://www.wikidata.org/entity/Q57478765,university-teacher,university
14696,http://www.wikidata.org/entity/Q5752402,historian,publisher
14705,http://www.wikidata.org/entity/Q5761098,journalist,education
14706,http://www.wikidata.org/entity/Q57615512,university-teacher,organization
14708,http://www.wikidata.org/entity/Q57624695,researcher,publisher
14709,http://www.wikidata.org/entity/Q57624911,university-teacher,education
14710,http://www.wikidata.org/entity/Q57688021,researcher,publisher
14713,http://www.wikidata.org/entity/Q57700901,political-scientist,institute
14714,http://www.wikidata.org/entity/Q57705468,university-teacher,publisher
14719,http://www.wikidata.org/entity/Q57758873,university-teacher,education
14720,http://www.wikidata.org/entity/Q5776310,writer,agency
14721,http://www.wikidata.org/entity/Q57770616,university-teacher,publisher
14725,http://www.wikidata.org/entity/Q57865753,university-teacher,organization
14726,http://www.wikidata.org/entity/Q57871392,university-teacher,education
14728,http://www.wikidata.org/entity/Q57884650,university-teacher,publisher
14729,http://www.wikidata.org/entity/Q57894079,university-teacher,publisher
14730,http://www.wikidata.org/entity/Q5790076,university-teacher,education
14731,http://www.wikidata.org/entity/Q57902592,university-teacher,school
14732,http://www.wikidata.org/entity/Q57904009,academic,education
14733,http://www.wikidata.org/entity/Q57907124,university-teacher,publisher
14734,http://www.wikidata.org/entity/Q57908887,researcher,publisher
14737,http://www.wikidata.org/entity/Q57918146,university-teacher,education
14738,http://www.wikidata.org/entity/Q57921597,university-teacher,publisher
14739,http://www.wikidata.org/entity/Q57924214,social-scientist,college
14740,http://www.wikidata.org/entity/Q57925064,researcher,organization
14741,http://www.wikidata.org/entity/Q57929377,researcher,publisher
14743,http://www.wikidata.org/entity/Q57940,university-teacher,agency
14744,http://www.wikidata.org/entity/Q57951362,university-teacher,publisher
14751,http://www.wikidata.org/entity/Q57982509,university-teacher,institute
14752,http://www.wikidata.org/entity/Q57983701,biologist,education
14753,http://www.wikidata.org/entity/Q5798454,politician,university
14754,http://www.wikidata.org/entity/Q57985060,researcher,school
14756,http://www.wikidata.org/entity/Q58006347,university-teacher,education
14759,http://www.wikidata.org/entity/Q58021993,researcher,publisher
14760,http://www.wikidata.org/entity/Q58031,university-teacher,publisher
14761,http://www.wikidata.org/entity/Q58034253,university-teacher,education
14764,http://www.wikidata.org/entity/Q58040,university-teacher,education
14767,http://www.wikidata.org/entity/Q58068397,university-teacher,education
14768,http://www.wikidata.org/entity/Q58069755,researcher,institute
14773,http://www.wikidata.org/entity/Q5810015,university-teacher,education
14774,http://www.wikidata.org/entity/Q58110675,university-teacher,education
14778,http://www.wikidata.org/entity/Q58134138,university-teacher,education
14781,http://www.wikidata.org/entity/Q58146835,university-teacher,publisher
14782,http://www.wikidata.org/entity/Q58146950,researcher,education
14783,http://www.wikidata.org/entity/Q5815191,philosopher,publisher
14784,http://www.wikidata.org/entity/Q58156784,university-teacher,education
14787,http://www.wikidata.org/entity/Q58179943,researcher,organization
14788,http://www.wikidata.org/entity/Q5818930,researcher,education
14789,http://www.wikidata.org/entity/Q58192187,university-teacher,education
14790,http://www.wikidata.org/entity/Q58193344,researcher,publisher
14791,http://www.wikidata.org/entity/Q5819554,university-teacher,publisher
14795,http://www.wikidata.org/entity/Q58205300,university-teacher,education
14796,http://www.wikidata.org/entity/Q58208260,university-teacher,education
14797,http://www.wikidata.org/entity/Q58215358,researcher,publisher
14800,http://www.wikidata.org/entity/Q58227436,university-teacher,university
14801,http://www.wikidata.org/entity/Q58227482,university-teacher,publisher
14802,http://www.wikidata.org/entity/Q58228801,researcher,university
14804,http://www.wikidata.org/entity/Q58232537,university-teacher,publisher
14805,http://www.wikidata.org/entity/Q58234038,university-teacher,university
14806,http://www.wikidata.org/entity/Q58234852,university-teacher,education
14808,http://www.wikidata.org/entity/Q58235274,university-teacher,publisher
14809,http://www.wikidata.org/entity/Q58235276,university-teacher,publisher
14810,http://www.wikidata.org/entity/Q58235279,university-teacher,education
14811,http://www.wikidata.org/entity/Q58235926,researcher,organization
14812,http://www.wikidata.org/entity/Q58236715,university-teacher,publisher
14813,http://www.wikidata.org/entity/Q58237557,university-teacher,university
14815,http://www.wikidata.org/entity/Q58263760,researcher,education
14818,http://www.wikidata.org/entity/Q58282806,university-teacher,publisher
14819,http://www.wikidata.org/entity/Q58282836,university-teacher,organization
14821,http://www.wikidata.org/entity/Q58282960,teacher,publisher
14822,http://www.wikidata.org/entity/Q58300765,criminologist,education
14823,http://www.wikidata.org/entity/Q58309418,researcher,organization
14824,http://www.wikidata.org/entity/Q5831161,university-teacher,university
14825,http://www.wikidata.org/entity/Q5831384,university-teacher,publisher
14826,http://www.wikidata.org/entity/Q58319004,ethnologist,education
14828,http://www.wikidata.org/entity/Q58330251,university-teacher,education
14831,http://www.wikidata.org/entity/Q58337380,university-teacher,education
14832,http://www.wikidata.org/entity/Q58338189,university-teacher,other
14833,http://www.wikidata.org/entity/Q58339457,researcher,publisher
14835,http://www.wikidata.org/entity/Q58351158,academic,education
14841,http://www.wikidata.org/entity/Q5839630,writer,publisher
14842,http://www.wikidata.org/entity/Q58402172,university-teacher,education
14845,http://www.wikidata.org/entity/Q58416798,university-teacher,publisher
14847,http://www.wikidata.org/entity/Q58420280,pedagogue,publisher
14848,http://www.wikidata.org/entity/Q58437396,peace-and-conflict-researcher,publisher
14849,http://www.wikidata.org/entity/Q58440842,university-teacher,education
14852,http://www.wikidata.org/entity/Q58454468,writer,university
14857,http://www.wikidata.org/entity/Q58495334,university-teacher,education
14862,http://www.wikidata.org/entity/Q58542394,university-teacher,publisher
14864,http://www.wikidata.org/entity/Q5857187,researcher,publisher
14866,http://www.wikidata.org/entity/Q586126,historian,education
14869,http://www.wikidata.org/entity/Q5865403,writer,publisher
14873,http://www.wikidata.org/entity/Q58684300,epidemiologist,education
14877,http://www.wikidata.org/entity/Q5878254,politician,institute
14880,http://www.wikidata.org/entity/Q587966,university-teacher,university
14882,http://www.wikidata.org/entity/Q58812893,writer,education
14887,http://www.wikidata.org/entity/Q588692,writer,education
14888,http://www.wikidata.org/entity/Q58873154,researcher,education
14889,http://www.wikidata.org/entity/Q58875370,university-teacher,organization
14891,http://www.wikidata.org/entity/Q58878984,economist,education
14893,http://www.wikidata.org/entity/Q5887964,university-teacher,publisher
14895,http://www.wikidata.org/entity/Q58881984,university-teacher,university
14900,http://www.wikidata.org/entity/Q5890074,academic-administrator,education
14901,http://www.wikidata.org/entity/Q58908061,university-teacher,education
14902,http://www.wikidata.org/entity/Q5891665,university-teacher,agency
14903,http://www.wikidata.org/entity/Q58932060,university-teacher,education
14905,http://www.wikidata.org/entity/Q58946448,tourism-scholar,publisher
14908,http://www.wikidata.org/entity/Q5902375,university-teacher,publisher
14910,http://www.wikidata.org/entity/Q5906424,researcher,publisher
14912,http://www.wikidata.org/entity/Q59093290,university-teacher,publisher
14915,http://www.wikidata.org/entity/Q591030,university-teacher,education
14916,http://www.wikidata.org/entity/Q5911886,writer,agency
14917,http://www.wikidata.org/entity/Q5913226,lawyer,university
14919,http://www.wikidata.org/entity/Q5913577,university-teacher,publisher
14920,http://www.wikidata.org/entity/Q59142649,university-teacher,education
14921,http://www.wikidata.org/entity/Q59150671,university-teacher,university
14924,http://www.wikidata.org/entity/Q59157058,researcher,education
14925,http://www.wikidata.org/entity/Q59157278,university-teacher,enterprise
14929,http://www.wikidata.org/entity/Q5919552,university-teacher,education
14942,http://www.wikidata.org/entity/Q59247860,university-teacher,university
14947,http://www.wikidata.org/entity/Q592636,politician,publisher
14949,http://www.wikidata.org/entity/Q5927301,writer,education
14953,http://www.wikidata.org/entity/Q59293278,university-teacher,publisher
14958,http://www.wikidata.org/entity/Q5930992,university-teacher,education
14962,http://www.wikidata.org/entity/Q59341645,university-teacher,education
14963,http://www.wikidata.org/entity/Q5934286,anthropologist,education
14967,http://www.wikidata.org/entity/Q5936242,university-teacher,university
14970,http://www.wikidata.org/entity/Q5938451,writer,publisher
14972,http://www.wikidata.org/entity/Q5938854,writer,education
14974,http://www.wikidata.org/entity/Q59392319,teacher,publisher
14978,http://www.wikidata.org/entity/Q5940872,university-teacher,publisher
14983,http://www.wikidata.org/entity/Q5942104,criminologist,education
14984,http://www.wikidata.org/entity/Q59421940,gerontologist,education
14988,http://www.wikidata.org/entity/Q594320,university-teacher,education
14989,http://www.wikidata.org/entity/Q59432925,university-teacher,college
14990,http://www.wikidata.org/entity/Q59433399,teacher,publisher
14991,http://www.wikidata.org/entity/Q5943655,university-teacher,publisher
14994,http://www.wikidata.org/entity/Q59462705,university-teacher,publisher
14995,http://www.wikidata.org/entity/Q59467284,economist,publisher
14997,http://www.wikidata.org/entity/Q5947009,university-teacher,school
14999,http://www.wikidata.org/entity/Q5948363,psychologist,publisher
15000,http://www.wikidata.org/entity/Q5949715,politician,facility
15001,http://www.wikidata.org/entity/Q59500507,university-teacher,publisher
15002,http://www.wikidata.org/entity/Q59504207,researcher,education
15007,http://www.wikidata.org/entity/Q59524497,university-teacher,education
15019,http://www.wikidata.org/entity/Q59526879,university-teacher,publisher
15021,http://www.wikidata.org/entity/Q59526916,university-teacher,education
15027,http://www.wikidata.org/entity/Q59527960,university-teacher,university
15041,http://www.wikidata.org/entity/Q59530196,university-teacher,publisher
15051,http://www.wikidata.org/entity/Q59531664,university-teacher,university
15052,http://www.wikidata.org/entity/Q59531775,psychologist,education
15056,http://www.wikidata.org/entity/Q59532077,university-teacher,publisher
15059,http://www.wikidata.org/entity/Q59532287,university-teacher,education
15070,http://www.wikidata.org/entity/Q59533584,university-teacher,publisher
15072,http://www.wikidata.org/entity/Q59533756,university-teacher,university
15075,http://www.wikidata.org/entity/Q5954110,historian,education
15076,http://www.wikidata.org/entity/Q5954212,translator,facility
15077,http://www.wikidata.org/entity/Q59542429,university-teacher,university
15079,http://www.wikidata.org/entity/Q5955104,university-teacher,education
15087,http://www.wikidata.org/entity/Q59554881,researcher,institute
15092,http://www.wikidata.org/entity/Q59570657,university-teacher,organization
15093,http://www.wikidata.org/entity/Q59571709,university-teacher,education
15094,http://www.wikidata.org/entity/Q5957692,university-teacher,publisher
15097,http://www.wikidata.org/entity/Q59590531,university-teacher,publisher
15106,http://www.wikidata.org/entity/Q59611072,university-teacher,education
15115,http://www.wikidata.org/entity/Q59626734,university-teacher,education
15117,http://www.wikidata.org/entity/Q59626886,university-teacher,education
15119,http://www.wikidata.org/entity/Q59627127,university-teacher,education
15121,http://www.wikidata.org/entity/Q59627759,university-teacher,education
15125,http://www.wikidata.org/entity/Q59628732,university-teacher,education
15126,http://www.wikidata.org/entity/Q59628772,art-critic,publisher
15129,http://www.wikidata.org/entity/Q59629395,professor,academy
15135,http://www.wikidata.org/entity/Q59688492,researcher,university
15136,http://www.wikidata.org/entity/Q59697458,university-teacher,institution
15140,http://www.wikidata.org/entity/Q59714815,politician,education
15141,http://www.wikidata.org/entity/Q597248,university-teacher,education
15145,http://www.wikidata.org/entity/Q59735445,teacher,publisher
15147,http://www.wikidata.org/entity/Q59751127,university-teacher,education
15148,http://www.wikidata.org/entity/Q59765513,university-teacher,education
15149,http://www.wikidata.org/entity/Q59773535,university-teacher,institute
15153,http://www.wikidata.org/entity/Q5979729,university-teacher,education
15157,http://www.wikidata.org/entity/Q59823789,university-teacher,education
15158,http://www.wikidata.org/entity/Q5982472,journalist,publisher
15159,http://www.wikidata.org/entity/Q59825835,political-scientist,publisher
15160,http://www.wikidata.org/entity/Q5982691,university-teacher,publisher
15161,http://www.wikidata.org/entity/Q59827435,university-teacher,school
15162,http://www.wikidata.org/entity/Q59827438,professor,publisher
15164,http://www.wikidata.org/entity/Q59827451,philosopher,education
15165,http://www.wikidata.org/entity/Q5983538,demographer,publisher
15166,http://www.wikidata.org/entity/Q5983811,politician,publisher
15167,http://www.wikidata.org/entity/Q5984158,politician,publisher
15170,http://www.wikidata.org/entity/Q598648,university-teacher,education
15172,http://www.wikidata.org/entity/Q5990093,businessperson,agency
15175,http://www.wikidata.org/entity/Q5991384,mathematician,education
15176,http://www.wikidata.org/entity/Q59914472,psychologist,education
15178,http://www.wikidata.org/entity/Q599197,university-teacher,education
15179,http://www.wikidata.org/entity/Q59921786,university-teacher,education
15180,http://www.wikidata.org/entity/Q5992185,writer,publisher
15181,http://www.wikidata.org/entity/Q5992442,university-teacher,publisher
15182,http://www.wikidata.org/entity/Q599329,criminologist,education
15183,http://www.wikidata.org/entity/Q5993570,university-teacher,university
15187,http://www.wikidata.org/entity/Q5997330,university-teacher,publisher
15189,http://www.wikidata.org/entity/Q599878,university-teacher,publisher
15190,http://www.wikidata.org/entity/Q5998880,university-teacher,publisher
15191,http://www.wikidata.org/entity/Q5999391,environmentalist,publisher
15193,http://www.wikidata.org/entity/Q60022323,researcher,education
