person_uri,labelPer,birthYear,gender,labelPlace,geometry,REGION,NAME_ENGL,coded_country,periodsActivity,pk_person_features,occupation_sec1,coded_employer
http://www.wikidata.org/entity/Q16318769,Clifford Robe Shaw,1895,male,Indiana,POINT (-86.216667 39.933333),Northern America,United States,United States Can.,1921-1945,8946,other,education
http://www.wikidata.org/entity/Q1712800,Julius Lips,1895,male,Saarbrücken,POINT (7 49.233333),Western Europe,Germany,Germany,1921-1945,9264,university-teacher,publisher
http://www.wikidata.org/entity/Q960081,Kenneth Burke,1897,male,Pittsburgh,POINT (-80 40.441667),Northern America,United States,United States Can.,1921-1945,18749,university-teacher,education
http://www.wikidata.org/entity/Q48689378,Karl Julius Hartmann,1893,male,Homberg (Efze),POINT (9.405556 51.033889),Western Europe,Germany,Germany,1921-1945,13561,other,publisher
http://www.wikidata.org/entity/Q5752402,Carmelo Viñas y Mey,1898,male,Ciudad Real,POINT (-3.916667 38.983333),Southern Europe,Spain,Spain Port.,1921-1945,14696,historian,publisher
http://www.wikidata.org/entity/Q63195,Franz Leopold Neumann,1900,male,Katowice,POINT (19 50.25),Eastern Europe,Poland,Poland,1921-1945,15709,university-teacher,education
http://www.wikidata.org/entity/Q630134,Bernard de Vaulx,1892,male,Bourbon-Lancy,POINT (3.773333 46.619445),Western Europe,France,France,1921-1945,15667,writer,other
http://www.wikidata.org/entity/Q37439090,Lluís Solà i Escofet,1900,male,Badalona,POINT (2.233333 41.433333),Southern Europe,Spain,Spain Port.,1921-1945,12654,economist,organization
http://www.wikidata.org/entity/Q1674317,Max Solms,1893,male,Wetterau,POINT (8.95 50.283333),Western Europe,Germany,Germany,1921-1945,9126,university-teacher,university
http://www.wikidata.org/entity/Q469888,Lewis Mumford,1895,male,Flushing,POINT (-73.833084 40.76583),Northern America,United States,United States Can.,1921-1945,13346,writer,publisher
http://www.wikidata.org/entity/Q49229069,Georg Weippert,1899,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1921-1945,13614,economist,organization
http://www.wikidata.org/entity/Q125360766,Enjirō Awaji,1895,male,Kobe,POINT (135.195444 34.690167),Eastern Asia,Japan,Japan,1921-1945,6957,psychologist,publisher
http://www.wikidata.org/entity/Q17421343,Grace Coyle,1892,female,North Adams,POINT (-73.109167 42.700833),Northern America,United States,United States Can.,1921-1945,9428,other,education
http://www.wikidata.org/entity/Q315094,Carlos Keller,1898,male,Concepción,POINT (-73.050278 -36.826944),South America,Chile,South America,1921-1945,12019,writer,publisher
http://www.wikidata.org/entity/Q1250349,Dorothy Swaine Thomas,1899,female,Baltimore,POINT (-76.615 39.286389),Northern America,United States,United States Can.,1921-1945,6931,university-teacher,education
http://www.wikidata.org/entity/Q2283543,Siegfried Landshut,1897,male,Strasbourg,POINT (7.752222 48.573333),Western Europe,France,France,1921-1945,10636,university-teacher,university
http://www.wikidata.org/entity/Q2277864,Sheldon Glueck,1896,male,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1921-1945,10631,university-teacher,education
http://www.wikidata.org/entity/Q15447027,Alfredo Ellis Junior,1896,male,São Carlos,POINT (-47.890833 -22.017778),South America,Brazil,South America,1921-1945,8572,university-teacher,publisher
http://www.wikidata.org/entity/Q26838379,Fernand Boulard,1898,male,6th arrondissement of Paris,POINT (2.332233 48.850531),Western Europe,France,France,1921-1945,11177,other,university
http://www.wikidata.org/entity/Q110306,Käthe Bauer-Mengelberg,1894,female,Krefeld,POINT (6.566667 51.333333),Western Europe,Germany,Germany,1921-1945,1183,university-teacher,university
http://www.wikidata.org/entity/Q1406132,Ferdynand Zweig,1896,male,Kraków,POINT (19.937222 50.061389),Eastern Europe,Poland,Poland,1921-1945,8316,university-teacher,university
http://www.wikidata.org/entity/Q86635,Franz Borkenau,1900,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1921-1945,17182,university-teacher,education
http://www.wikidata.org/entity/Q920633,Thomas Humphrey Marshall,1893,male,London,POINT (-0.1275 51.507222),Northern Europe,United Kingdom,United Kingdom,1921-1945,17516,university-teacher,education
http://www.wikidata.org/entity/Q1065979,Charles Spurgeon Johnson,1893,male,Bristol,POINT (-82.1762 36.6111),Northern America,United States,United States Can.,1921-1945,594,university-teacher,education
http://www.wikidata.org/entity/Q729554,Herbert Blumer,1900,male,St. Louis,POINT (-90.199444 38.626389),Northern America,United States,United States Can.,1921-1945,16515,university-teacher,education
http://www.wikidata.org/entity/Q721643,W. Lloyd Warner,1898,male,Redlands,POINT (-117.1825 34.054722),Northern America,United States,United States Can.,1921-1945,16478,university-teacher,education
http://www.wikidata.org/entity/Q1414553,Walter C. Reckless,1898,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1921-1945,8323,university-teacher,education
http://www.wikidata.org/entity/Q94018,Alfred Schütz,1899,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1921-1945,17838,university-teacher,education
http://www.wikidata.org/entity/Q2217894,Samuel A. Stouffer,1900,male,Sac City,POINT (-94.995 42.421111),Northern America,United States,United States Can.,1921-1945,10574,university-teacher,education
http://www.wikidata.org/entity/Q1435961,Rupert Bayless Vance,1899,male,Plumerville,POINT (-92.642778 35.160833),Northern America,United States,United States Can.,1921-1945,8345,university-teacher,education
http://www.wikidata.org/entity/Q87820,Adolph Lowe,1893,male,Stuttgart,POINT (9.18 48.7775),Western Europe,Germany,Germany,1921-1945,17237,university-teacher,agency
http://www.wikidata.org/entity/Q720118,Ralph Linton,1893,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1921-1945,16468,anthropologist,education
http://www.wikidata.org/entity/Q76522,Helmuth Plessner,1892,male,Wiesbaden,POINT (8.24 50.0825),Western Europe,Germany,Germany,1921-1945,16766,university-teacher,education
http://www.wikidata.org/entity/Q27178316,Charlotte Towle,1896,female,Butte,POINT (-112.529722 46.006389),Northern America,United States,United States Can.,1921-1945,11225,university-teacher,education
http://www.wikidata.org/entity/Q7383213,Ruth Shonle Cavan,1896,female,Tuscola,POINT (-88.281667 39.797778),Northern America,United States,United States Can.,1921-1945,16620,university-teacher,education
http://www.wikidata.org/entity/Q109971,Gottfried Salomon,1892,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1921-1945,1124,university-teacher,agency
http://www.wikidata.org/entity/Q1578411,Hans Achinger,1899,male,Elberfeld,POINT (7.149167 51.257222),Western Europe,Germany,Germany,1921-1945,8686,university-teacher,agency
http://www.wikidata.org/entity/Q213909,Alfred Sohn-Rethel,1899,male,Neuilly-sur-Seine,POINT (2.2675 48.887222),Western Europe,France,France,1921-1945,10396,university-teacher,university
http://www.wikidata.org/entity/Q2575507,Wilhelm Vleugels,1893,male,Saarburg,POINT (6.550278 49.609167),Western Europe,Germany,Germany,1921-1945,11071,university-teacher,publisher
http://www.wikidata.org/entity/Q838996,Lucrețiu Pătrășcanu,1900,male,Bacău,POINT (26.916667 46.583333),Eastern Europe,Romania,Central Europe,1921-1945,17035,politician,publisher
http://www.wikidata.org/entity/Q2080483,Petre Andrei,1891,male,Brăila,POINT (27.9575 45.269167),Eastern Europe,Romania,Central Europe,1921-1945,10252,university-teacher,publisher
http://www.wikidata.org/entity/Q2039101,Otto Heinrich Gablentz,1898,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1921-1945,10126,university-teacher,publisher
http://www.wikidata.org/entity/Q1381992,Everett Hughes,1897,male,Ohio,POINT (-82.5 40.5),Northern America,United States,United States Can.,1921-1945,8250,university-teacher,education
http://www.wikidata.org/entity/Q19964103,Hans Ritschl,1897,male,Bonn,POINT (7.102222 50.735278),Western Europe,Germany,Germany,1921-1945,10014,university-teacher,publisher
http://www.wikidata.org/entity/Q1996730,Georges Gurvitch,1894,male,Novorossiysk,POINT (37.766667 44.716667),European Russia,Russian Federation,Russian Federation,1921-1945,10016,university-teacher,education
http://www.wikidata.org/entity/Q75812,Norbert Elias,1897,male,Wrocław,POINT (17.0325 51.11),Eastern Europe,Poland,Poland,1921-1945,16718,university-teacher,education
http://www.wikidata.org/entity/Q84590062,J. Eugene Gallery,1898,male,Baltimore,POINT (-76.615 39.286389),Northern America,United States,United States Can.,1921-1945,17065,other,education
http://www.wikidata.org/entity/Q2150038,Richard LaPiere,1899,male,Beloit,POINT (-89.031667 42.508333),Northern America,United States,United States Can.,1921-1945,10419,university-teacher,education
http://www.wikidata.org/entity/Q85394,René Fülöp-Miller,1891,male,Caransebeș,POINT (22.221944 45.421389),Eastern Europe,Romania,Central Europe,1921-1945,17115,university-teacher,education
http://www.wikidata.org/entity/Q1336059,Esko Aaltonen,1893,male,Forssa,POINT (23.622222 60.813889),Northern Europe,Finland,Baltic States Fin. Belar.,1921-1945,7736,university-teacher,university
http://www.wikidata.org/entity/Q106369203,Oscar Alvarez Andrews,1897,male,Santiago,POINT (-70.65 -33.4375),South America,Chile,South America,1921-1945,553,other,publisher
http://www.wikidata.org/entity/Q200913,"Barbara Wootton, Baroness Wootton of Abinger",1897,female,Cambridge,POINT (0.1225 52.208055),Northern Europe,United Kingdom,United Kingdom,1921-1945,10091,university-teacher,education
http://www.wikidata.org/entity/Q20715606,Alexandru Claudian,1898,male,Cernavodă,POINT (28.033611 44.338056),Eastern Europe,Romania,Central Europe,1921-1945,10212,historian,publisher
http://www.wikidata.org/entity/Q77146,Leo Löwenthal,1900,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1921-1945,16808,philosopher,education
http://www.wikidata.org/entity/Q1361073,George Murdock,1897,male,Meriden,POINT (-72.794722 41.536667),Northern America,United States,United States Can.,1921-1945,8024,anthropologist,education
http://www.wikidata.org/entity/Q77175,Friedrich Pollock,1894,male,Freiburg im Breisgau,POINT (7.85 47.995),Western Europe,Germany,Germany,1921-1945,16810,philosopher,agency
http://www.wikidata.org/entity/Q89618,Eva Gabriele Reichmann,1897,female,Lubliniec,POINT (18.6844 50.66897),Eastern Europe,Poland,Poland,1921-1945,17329,other,organization
http://www.wikidata.org/entity/Q1444299,Frank Tannenbaum,1893,male,Austria,POINT (14 48),Western Europe,Austria,Austria Hungary,1921-1945,8358,university-teacher,education
http://www.wikidata.org/entity/Q2156770,Robert Cooley Angell,1899,male,Detroit,POINT (-83.0475 42.331667),Northern America,United States,United States Can.,1921-1945,10450,university-teacher,education
http://www.wikidata.org/entity/Q1465955,Fritz Croner,1896,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1921-1945,8388,university-teacher,publisher
http://www.wikidata.org/entity/Q1358769,Hugo Fischer,1897,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1921-1945,8003,university-teacher,publisher
http://www.wikidata.org/entity/Q2446531,Pierre Francastel,1900,male,7th arrondissement of Paris,POINT (2.312778 48.859167),Western Europe,France,France,1921-1945,10913,writer,education
http://www.wikidata.org/entity/Q13524,Alfred Sauvy,1898,male,Villeneuve-de-la-Raho,POINT (2.917222 42.636667),Western Europe,France,France,1921-1945,7936,historian,education
http://www.wikidata.org/entity/Q90861,Joachim Wach,1898,male,Chemnitz,POINT (12.916667 50.833333),Western Europe,Germany,Germany,1921-1945,17407,university-teacher,education
http://www.wikidata.org/entity/Q20437697,Vid Mihelics,1899,male,Csátalja,POINT (18.943 46.036),Eastern Europe,Hungary,Austria Hungary,1921-1945,10135,politician,other
http://www.wikidata.org/entity/Q2512361,Veli Verkko,1893,male,Helsinki,POINT (24.9375 60.170833),Northern Europe,Finland,Baltic States Fin. Belar.,1921-1945,10984,university-teacher,organization
http://www.wikidata.org/entity/Q1452740,Frederic Thrasher,1892,male,Shelbyville,POINT (-85.7764 39.5219),Northern America,United States,United States Can.,1921-1945,8370,university-teacher,education
http://www.wikidata.org/entity/Q76823,Karl Mannheim,1893,male,Budapest,POINT (19.040833 47.498333),Eastern Europe,Hungary,Austria Hungary,1921-1945,16783,university-teacher,education
http://www.wikidata.org/entity/Q21953084,Nikolay Iyezuitov,1899,male,Alexandrov,POINT (38.736961 56.398054),European Russia,Russian Federation,Russian Federation,1921-1945,10538,university-teacher,school
http://www.wikidata.org/entity/Q76826,Max Horkheimer,1895,male,Zuffenhausen,POINT (9.1685 48.8323),Western Europe,Germany,Germany,1921-1945,16784,university-teacher,education
http://www.wikidata.org/entity/Q2418606,Theodore Fred Abel,1896,male,Łódź,POINT (19.466667 51.75),Eastern Europe,Poland,Poland,1921-1945,10860,university-teacher,education
http://www.wikidata.org/entity/Q5993570,Manuel López del Rey,1902,male,Madrid,POINT (-3.703333 40.416944),Southern Europe,Spain,Spain Port.,1946-1970,15183,university-teacher,university
http://www.wikidata.org/entity/Q1777102,Philip Hauser,1909,male,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1946-1970,9506,university-teacher,education
http://www.wikidata.org/entity/Q1240178,James Burnham,1905,male,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1946-1970,6704,political-scientist,education
http://www.wikidata.org/entity/Q117415677,Yoshisaburō Yamasaki,1907,male,Kyoto,POINT (135.768111 35.011611),Eastern Asia,Japan,Japan,1946-1970,5905,university-teacher,publisher
http://www.wikidata.org/entity/Q1984383,Frederik van Heek,1907,male,Enschede,POINT (6.8925 52.2225),Western Europe,Netherlands,Belgium Netherl.,1946-1970,9978,university-teacher,organization
http://www.wikidata.org/entity/Q544383,Angus Campbell,1910,male,Indiana,POINT (-86.216667 39.933333),Northern America,United States,United States Can.,1946-1970,14050,university-teacher,education
http://www.wikidata.org/entity/Q35814721,Didier Lazard,1910,male,Chantilly,POINT (2.460833 49.186944),Western Europe,France,France,1946-1970,12573,writer,publisher
http://www.wikidata.org/entity/Q1582575,Hans Speier,1905,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1946-1970,8707,university-teacher,education
http://www.wikidata.org/entity/Q1103678,Clyde Kluckhohn,1905,male,Le Mars,POINT (-96.165833 42.788889),Northern America,United States,United States Can.,1946-1970,1188,anthropologist,education
http://www.wikidata.org/entity/Q203913,Talcott Parsons,1902,male,Colorado Springs,POINT (-104.791944 38.863333),Northern America,United States,United States Can.,1946-1970,10127,university-teacher,education
http://www.wikidata.org/entity/Q2425836,Boris Porshnev,1905,male,Saint Petersburg,POINT (30.316667 59.95),European Russia,Russian Federation,Russian Federation,1946-1970,10879,university-teacher,institute
http://www.wikidata.org/entity/Q1580092,Hans Gerth,1908,male,Kassel,POINT (9.497917 51.315778),Western Europe,Germany,Germany,1946-1970,8691,university-teacher,agency
http://www.wikidata.org/entity/Q81244,Karl Popper,1902,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,16972,university-teacher,education
http://www.wikidata.org/entity/Q152388,Theodor W. Adorno,1903,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1946-1970,8492,university-teacher,agency
http://www.wikidata.org/entity/Q604210,Paul Mus,1902,male,Bourges,POINT (2.395555 47.083611),Western Europe,France,France,1946-1970,15250,university-teacher,education
http://www.wikidata.org/entity/Q59571709,Alison Phipps,1901,female,Yorkshire,POINT (-1.083333 53.958333),Northern Europe,United Kingdom,United Kingdom,1946-1970,15093,university-teacher,education
http://www.wikidata.org/entity/Q2371473,Svend Riemer,1905,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1946-1970,10755,university-teacher,education
http://www.wikidata.org/entity/Q12392467,Luis Legaz Lacambra,1906,male,Zaragoza,POINT (-0.883333 41.65),Southern Europe,Spain,Spain Port.,1946-1970,6693,politician,publisher
http://www.wikidata.org/entity/Q3512648,Pyotr Fedoseyev,1908,male,Starinskoe,POINT (45.697918 55.605078),European Russia,Russian Federation,Russian Federation,1946-1970,12522,university-teacher,publisher
http://www.wikidata.org/entity/Q5622086,Guy Benton Johnson,1901,male,Caddo Mills,POINT (-96.22889 33.06472),Northern America,United States,United States Can.,1946-1970,14478,anthropologist,education
http://www.wikidata.org/entity/Q56255974,Czesław Martyniak,1906,male,Lublin,POINT (22.566667 51.25),Eastern Europe,Poland,Poland,1946-1970,14487,university-teacher,university
http://www.wikidata.org/entity/Q12034260,Ludvík Svoboda,1903,male,Čejč,POINT (16.965109 48.946552),Eastern Europe,Czechia,Czechia,1946-1970,6236,historian,publisher
http://www.wikidata.org/entity/Q120432018,Melville Dalton,1907,male,Elwood,POINT (-85.8381 40.2742),Northern America,United States,United States Can.,1946-1970,6242,writer,education
http://www.wikidata.org/entity/Q88878,Marie Jahoda,1907,female,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,17283,university-teacher,education
http://www.wikidata.org/entity/Q22001820,Arie Nicolaas Jan den Hollander,1906,male,Rotterdam,POINT (4.48 51.92),Western Europe,Netherlands,Belgium Netherl.,1946-1970,10543,university-teacher,institute
http://www.wikidata.org/entity/Q109557890,J. Winfield Fretz,1910,male,Bedminster Township,POINT (-75.193725 40.422243),Northern America,United States,United States Can.,1946-1970,1008,university-teacher,education
http://www.wikidata.org/entity/Q1444071,Paul Harsin,1902,male,Liège,POINT (5.570556 50.639722),Western Europe,Belgium,Belgium Netherl.,1946-1970,8357,historian,publisher
http://www.wikidata.org/entity/Q88427,Jürgen Kuczynski,1904,male,Elberfeld,POINT (7.149167 51.257222),Western Europe,Germany,Germany,1946-1970,17262,politician,publisher
http://www.wikidata.org/entity/Q55682719,Manfred Betz,1904,male,Esslingen am Neckar,POINT (9.310833 48.740556),Western Europe,Germany,Germany,1946-1970,14314,other,other
http://www.wikidata.org/entity/Q56168280,Sidney Herbert Ditzion,1908,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1946-1970,14468,historian,education
http://www.wikidata.org/entity/Q91059,Richard Plant,1910,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1946-1970,17413,university-teacher,education
http://www.wikidata.org/entity/Q2156939,Robert E. Lee Faris,1907,male,Waco,POINT (-97.147222 31.549167),Northern America,United States,United States Can.,1946-1970,10452,university-teacher,university
http://www.wikidata.org/entity/Q1722184,Werner Stark,1909,male,Mariánské Lázně,POINT (12.70125 49.964704),Eastern Europe,Czechia,Czechia,1946-1970,9333,university-teacher,education
http://www.wikidata.org/entity/Q1731560,Karl Heinz Pfeffer,1906,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1946-1970,9381,university-teacher,publisher
http://www.wikidata.org/entity/Q1472289,Hans Bayer,1903,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,8395,university-teacher,institute
http://www.wikidata.org/entity/Q17326983,Wilhelm Bernsdorf,1904,male,Bielefeld,POINT (8.533333 52.016667),Western Europe,Germany,Germany,1946-1970,9389,university-teacher,publisher
http://www.wikidata.org/entity/Q17333880,Czesław Strzeszewski,1903,male,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1946-1970,9392,historian,university
http://www.wikidata.org/entity/Q21551990,Bartolomeus Landheer,1904,male,Rotterdam,POINT (4.48 51.92),Western Europe,Netherlands,Belgium Netherl.,1946-1970,10447,university-teacher,university
http://www.wikidata.org/entity/Q5715514,Henri H. Stahl,1901,male,Bucharest,POINT (26.097778 44.413361),Eastern Europe,Romania,Central Europe,1946-1970,14636,historian,publisher
http://www.wikidata.org/entity/Q927879,René Dumont,1904,male,Cambrai,POINT (3.234722 50.175833),Western Europe,France,France,1946-1970,17558,other,education
http://www.wikidata.org/entity/Q112626,Adolf Sturmthal,1903,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,4225,university-teacher,education
http://www.wikidata.org/entity/Q929770,Brooks Otis,1908,male,Boston,POINT (-71.057778 42.360278),Northern America,United States,United States Can.,1946-1970,17570,university-teacher,education
http://www.wikidata.org/entity/Q1991603,Nikolaus Monzel,1906,male,Siegburg,POINT (7.204444 50.801389),Western Europe,Germany,Germany,1946-1970,10001,university-teacher,publisher
http://www.wikidata.org/entity/Q4492430,Yuri Frantsov,1903,male,Moscow,POINT (37.6175 55.750556),European Russia,Russian Federation,Russian Federation,1946-1970,13202,university-teacher,education
http://www.wikidata.org/entity/Q1512099,Gerhard Mackenroth,1903,male,Halle (Saale),POINT (11.969722 51.482778),Western Europe,Germany,Germany,1946-1970,8464,university-teacher,agency
http://www.wikidata.org/entity/Q10267663,Djacir Menezes,1907,male,Maranguape,POINT (-38.685833 -3.89),South America,Brazil,South America,1946-1970,152,writer,education
http://www.wikidata.org/entity/Q215178,Heinz Otto Ziegler,1903,male,Prague,POINT (14.421389 50.0875),Eastern Europe,Czechia,Czechia,1946-1970,10429,university-teacher,agency
http://www.wikidata.org/entity/Q16628061,Salvador Lissarrague Novoa,1910,male,Santiago de Compostela,POINT (-8.533333 42.883333),Southern Europe,Spain,Spain Port.,1946-1970,9061,writer,university
http://www.wikidata.org/entity/Q1065810,Charles Price Loomis,1905,male,Broomfield,POINT (-105.05 39.933333),Northern America,United States,United States Can.,1946-1970,589,university-teacher,education
http://www.wikidata.org/entity/Q1405888,Wilhelm Emil Mühlmann,1904,male,Düsseldorf,POINT (6.776667 51.225556),Western Europe,Germany,Germany,1946-1970,8314,university-teacher,publisher
http://www.wikidata.org/entity/Q1738478,Kingsley Davis,1908,male,Jones County,POINT (-99.88 32.74),Northern America,United States,United States Can.,1946-1970,9414,university-teacher,education
http://www.wikidata.org/entity/Q215031,Aron Gurwitsch,1901,male,Vilnius,POINT (25.28 54.687222),Eastern Europe,Lithuania,Baltic States Fin. Belar.,1946-1970,10421,university-teacher,education
http://www.wikidata.org/entity/Q20041688,Fujio Tomita,1909,male,Yokohama,POINT (139.634222 35.450333),Eastern Asia,Japan,Japan,1946-1970,10064,other,university
http://www.wikidata.org/entity/Q1145600,Renato Treves,1907,male,Turin,POINT (7.676111 45.079167),Southern Europe,Italy,Italy,1946-1970,5291,university-teacher,publisher
http://www.wikidata.org/entity/Q100699680,Miklós Buk,1907,male,Kunmadaras,POINT (20.8 47.433333),Eastern Europe,Hungary,Austria Hungary,1946-1970,54,other,other
http://www.wikidata.org/entity/Q2649845,Léo Moulin,1906,male,Brussels metropolitan area,POINT (4.3525 50.846667),Western Europe,Belgium,Belgium Netherl.,1946-1970,11158,university-teacher,college
http://www.wikidata.org/entity/Q1874828,Ludwig Neundörfer,1901,male,Mainz,POINT (8.273611 49.999444),Western Europe,Germany,Germany,1946-1970,9726,university-teacher,agency
http://www.wikidata.org/entity/Q65940459,Gottfried Wilhelm Locher,1908,male,Waspik,POINT (4.9444 51.6867),Western Europe,Netherlands,Belgium Netherl.,1946-1970,16022,university-teacher,organization
http://www.wikidata.org/entity/Q1608042,Herbert Bednorz,1908,male,Gliwice,POINT (18.665833 50.294167),Eastern Europe,Poland,Poland,1946-1970,8847,university-teacher,university
http://www.wikidata.org/entity/Q1600552,Heinz Langerhans,1904,male,Köpenick,POINT (13.577222 52.445833),Western Europe,Germany,Germany,1946-1970,8785,university-teacher,agency
http://www.wikidata.org/entity/Q94037,Paul Lazarsfeld,1901,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,17839,psychologist,education
http://www.wikidata.org/entity/Q112469337,James Harwood Barnett,1906,male,Owensboro,POINT (-87.11839 37.757748),Northern America,United States,United States Can.,1946-1970,2658,university-teacher,education
http://www.wikidata.org/entity/Q160640,Raymond Aron,1905,male,6th arrondissement of Paris,POINT (2.332233 48.850531),Western Europe,France,France,1946-1970,8833,university-teacher,education
http://www.wikidata.org/entity/Q1938520,Mirra Komarovsky,1905,female,Russian Empire,POINT (70.1167 58.65),Asiatic Russia,Russian Federation,Russian Federation,1946-1970,9881,university-teacher,education
http://www.wikidata.org/entity/Q1271239,Ernest Kohn Bramsted,1901,male,Augsburg,POINT (10.897778 48.368889),Western Europe,Germany,Germany,1946-1970,7157,university-teacher,education
http://www.wikidata.org/entity/Q126374,Emilio Willems,1905,male,Cologne,POINT (6.957778 50.942222),Western Europe,Germany,Germany,1946-1970,7094,university-teacher,education
http://www.wikidata.org/entity/Q1956990,Fred Polak,1907,male,Amsterdam,POINT (4.883333 52.366667),Western Europe,Netherlands,Belgium Netherl.,1946-1970,9907,university-teacher,organization
http://www.wikidata.org/entity/Q133679242,William Earle Cole,1904,male,Shady Valley,POINT (-81.927778 36.519167),Northern America,United States,United States Can.,1946-1970,7753,university-teacher,education
http://www.wikidata.org/entity/Q7348123,Robert O. Trout,1904,male,Union Parish,POINT (-92.38 32.83),Northern America,United States,United States Can.,1946-1970,16582,teacher,education
http://www.wikidata.org/entity/Q1335486,Emerich K. Francis,1906,male,Jablonec nad Nisou,POINT (15.17 50.727778),Eastern Europe,Czechia,Czechia,1946-1970,7718,university-teacher,university
http://www.wikidata.org/entity/Q311167,Francisco Ayala,1906,male,Granada,POINT (-3.6 37.175),Southern Europe,Spain,Spain Port.,1946-1970,11958,university-teacher,education
http://www.wikidata.org/entity/Q3108017,Willem Frederik Wertheim,1907,male,Saint Petersburg,POINT (30.316667 59.95),European Russia,Russian Federation,Russian Federation,1946-1970,11950,university-teacher,institute
http://www.wikidata.org/entity/Q3102665,Georges Duveau,1903,male,Meyssac,POINT (1.674167 45.055556),Western Europe,France,France,1946-1970,11934,historian,university
http://www.wikidata.org/entity/Q3102100,Georges-Henri Lévesque,1903,male,Roberval,POINT (-72.221944 48.5175),Northern America,Canada,United States Can.,1946-1970,11932,university-teacher,publisher
http://www.wikidata.org/entity/Q9382154,Władysław Okiński,1906,male,Włocławek,POINT (19.05 52.65),Eastern Europe,Poland,Poland,1946-1970,17819,university-teacher,publisher
http://www.wikidata.org/entity/Q205162,Isaiah Berlin,1909,male,Riga,POINT (24.106944 56.9475),Eastern Europe,Latvia,Baltic States Fin. Belar.,1946-1970,10153,university-teacher,education
http://www.wikidata.org/entity/Q940513,Rensis Likert,1903,male,Cheyenne,POINT (-104.801944 41.145556),Northern America,United States,United States Can.,1946-1970,17840,psychologist,education
http://www.wikidata.org/entity/Q99332,Paul Massing,1902,male,Grumbach,POINT (7.556111 49.656944),Western Europe,Germany,Germany,1946-1970,18997,other,college
http://www.wikidata.org/entity/Q129273,Victor Leemans,1901,male,Stekene,POINT (4.04 51.2061),Western Europe,Belgium,Belgium Netherl.,1946-1970,7325,politician,education
http://www.wikidata.org/entity/Q1600876,Heinz Sauermann,1905,male,Bielefeld,POINT (8.533333 52.016667),Western Europe,Germany,Germany,1946-1970,8794,university-teacher,agency
http://www.wikidata.org/entity/Q1552882,Allan Flanders,1910,male,London,POINT (-0.1275 51.507222),Northern Europe,United Kingdom,United Kingdom,1946-1970,8611,university-teacher,education
http://www.wikidata.org/entity/Q28867515,Cora Vreede-de Stuers,1909,female,Bodegraven,POINT (4.7486 52.0808),Western Europe,Netherlands,Belgium Netherl.,1946-1970,11536,university-teacher,institute
http://www.wikidata.org/entity/Q19277124,Carl Jantke,1909,male,Elbląg,POINT (19.408889 54.152222),Eastern Europe,Poland,Poland,1946-1970,9835,university-teacher,university
http://www.wikidata.org/entity/Q1555398,Werner Jacob Cahnman,1902,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1946-1970,8617,university-teacher,college
http://www.wikidata.org/entity/Q706683,Edward Shils,1910,male,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1946-1970,16359,university-teacher,education
http://www.wikidata.org/entity/Q706669,Jacob Katz,1904,male,Magyargencs,POINT (17.285411 47.3763),Eastern Europe,Hungary,Austria Hungary,1946-1970,16358,university-teacher,university
http://www.wikidata.org/entity/Q704039,Eric Voegelin,1901,male,Cologne,POINT (6.957778 50.942222),Western Europe,Germany,Germany,1946-1970,16332,university-teacher,university
